"id","cve","t","valor","m","id2","DesGeo"
"i63",1,"1997","13.39620382",0,"a","Estatal"
"i63",2,"1997","12.8209499",0,"a","Estatal"
"i63",3,"1997","12.21451358",0,"a","Estatal"
"i63",4,"1997","13.03813623",0,"a","Estatal"
"i63",5,"1997","10.1062361",0,"a","Estatal"
"i63",6,"1997","13.44269399",0,"a","Estatal"
"i63",7,"1997","16.9672553",0,"a","Estatal"
"i63",8,"1997","13.31219112",0,"a","Estatal"
"i63",9,"1997","11.17484664",0,"a","Estatal"
"i63",10,"1997","12.14476951",0,"a","Estatal"
"i63",11,"1997","15.05278475",0,"a","Estatal"
"i63",12,"1997","16.27903039",0,"a","Estatal"
"i63",13,"1997","15.31229255",0,"a","Estatal"
"i63",14,"1997","12.84638871",0,"a","Estatal"
"i63",15,"1997","14.04000047",0,"a","Estatal"
"i63",16,"1997","14.09445693",0,"a","Estatal"
"i63",17,"1997","13.82263749",0,"a","Estatal"
"i63",18,"1997","12.16579431",0,"a","Estatal"
"i63",19,"1997","9.648846006",0,"a","Estatal"
"i63",20,"1997","17.36467173",0,"a","Estatal"
"i63",21,"1997","18.06837642",0,"a","Estatal"
"i63",22,"1997","13.37734627",0,"a","Estatal"
"i63",23,"1997","13.85335631",0,"a","Estatal"
"i63",24,"1997","14.0215869",0,"a","Estatal"
"i63",25,"1997","8.55703389",0,"a","Estatal"
"i63",26,"1997","11.09914076",0,"a","Estatal"
"i63",27,"1997","13.67667906",0,"a","Estatal"
"i63",28,"1997","13.27770953",0,"a","Estatal"
"i63",29,"1997","16.19086748",0,"a","Estatal"
"i63",30,"1997","15.35902882",0,"a","Estatal"
"i63",31,"1997","11.9520942",0,"a","Estatal"
"i63",32,"1997","13.54079792",0,"a","Estatal"
"i63",0,"1997","14.04326855",0,"a","Nacional"
"i63",1,"1998","13.09333624",0,"a","Estatal"
"i63",2,"1998","12.28806756",0,"a","Estatal"
"i63",3,"1998","11.20828223",0,"a","Estatal"
"i63",4,"1998","13.2253968",0,"a","Estatal"
"i63",5,"1998","10.14870673",0,"a","Estatal"
"i63",6,"1998","11.92416373",0,"a","Estatal"
"i63",7,"1998","14.89873629",0,"a","Estatal"
"i63",8,"1998","13.6421204",0,"a","Estatal"
"i63",9,"1998","11.09277224",0,"a","Estatal"
"i63",10,"1998","11.23547918",0,"a","Estatal"
"i63",11,"1998","14.85759595",0,"a","Estatal"
"i63",12,"1998","16.43917595",0,"a","Estatal"
"i63",13,"1998","15.06936566",0,"a","Estatal"
"i63",14,"1998","12.84849994",0,"a","Estatal"
"i63",15,"1998","14.34580979",0,"a","Estatal"
"i63",16,"1998","13.46495801",0,"a","Estatal"
"i63",17,"1998","13.05460565",0,"a","Estatal"
"i63",18,"1998","12.06402293",0,"a","Estatal"
"i63",19,"1998","9.439934163",0,"a","Estatal"
"i63",20,"1998","14.48403107",0,"a","Estatal"
"i63",21,"1998","18.06834206",0,"a","Estatal"
"i63",22,"1998","13.17005999",0,"a","Estatal"
"i63",23,"1998","13.18207771",0,"a","Estatal"
"i63",24,"1998","14.11023124",0,"a","Estatal"
"i63",25,"1998","8.835474008",0,"a","Estatal"
"i63",26,"1998","11.13705142",0,"a","Estatal"
"i63",27,"1998","13.12991941",0,"a","Estatal"
"i63",28,"1998","13.42764043",0,"a","Estatal"
"i63",29,"1998","14.62282858",0,"a","Estatal"
"i63",30,"1998","15.24339233",0,"a","Estatal"
"i63",31,"1998","11.66066895",0,"a","Estatal"
"i63",32,"1998","12.78241936",0,"a","Estatal"
"i63",0,"1998","13.76609796",0,"a","Nacional"
"i63",1,"1999","11.75540618",0,"a","Estatal"
"i63",2,"1999","12.20044996",0,"a","Estatal"
"i63",3,"1999","10.24986414",0,"a","Estatal"
"i63",4,"1999","12.94287584",0,"a","Estatal"
"i63",5,"1999","10.06988551",0,"a","Estatal"
"i63",6,"1999","12.20909823",0,"a","Estatal"
"i63",7,"1999","14.62650687",0,"a","Estatal"
"i63",8,"1999","13.02849041",0,"a","Estatal"
"i63",9,"1999","10.47487469",0,"a","Estatal"
"i63",10,"1999","9.933561067",0,"a","Estatal"
"i63",11,"1999","13.12837655",0,"a","Estatal"
"i63",12,"1999","17.71170285",0,"a","Estatal"
"i63",13,"1999","14.15217348",0,"a","Estatal"
"i63",14,"1999","11.79697188",0,"a","Estatal"
"i63",15,"1999","13.14684969",0,"a","Estatal"
"i63",16,"1999","12.55296019",0,"a","Estatal"
"i63",17,"1999","12.27800633",0,"a","Estatal"
"i63",18,"1999","12.23990398",0,"a","Estatal"
"i63",19,"1999","9.012324175",0,"a","Estatal"
"i63",20,"1999","14.58935429",0,"a","Estatal"
"i63",21,"1999","16.39435352",0,"a","Estatal"
"i63",22,"1999","12.23331664",0,"a","Estatal"
"i63",23,"1999","12.94640184",0,"a","Estatal"
"i63",24,"1999","11.91340347",0,"a","Estatal"
"i63",25,"1999","8.899961391",0,"a","Estatal"
"i63",26,"1999","10.91237317",0,"a","Estatal"
"i63",27,"1999","11.86015549",0,"a","Estatal"
"i63",28,"1999","12.64980285",0,"a","Estatal"
"i63",29,"1999","13.93759428",0,"a","Estatal"
"i63",30,"1999","14.61720853",0,"a","Estatal"
"i63",31,"1999","10.85122469",0,"a","Estatal"
"i63",32,"1999","12.28177992",0,"a","Estatal"
"i63",0,"1999","12.87557747",0,"a","Nacional"
"i63",1,"2000","11.40945965",0,"a","Estatal"
"i63",2,"2000","11.66295161",0,"a","Estatal"
"i63",3,"2000","9.851458027",0,"a","Estatal"
"i63",4,"2000","12.30498512",0,"a","Estatal"
"i63",5,"2000","9.052148109",0,"a","Estatal"
"i63",6,"2000","12.39377152",0,"a","Estatal"
"i63",7,"2000","13.57791646",0,"a","Estatal"
"i63",8,"2000","13.29164483",0,"a","Estatal"
"i63",9,"2000","10.50041983",0,"a","Estatal"
"i63",10,"2000","10.1801964",0,"a","Estatal"
"i63",11,"2000","13.12563045",0,"a","Estatal"
"i63",12,"2000","16.27419663",0,"a","Estatal"
"i63",13,"2000","13.9606951",0,"a","Estatal"
"i63",14,"2000","11.41053586",0,"a","Estatal"
"i63",15,"2000","13.36306802",0,"a","Estatal"
"i63",16,"2000","13.304147",0,"a","Estatal"
"i63",17,"2000","11.45102947",0,"a","Estatal"
"i63",18,"2000","11.1101386",0,"a","Estatal"
"i63",19,"2000","8.5031187",0,"a","Estatal"
"i63",20,"2000","14.22247626",0,"a","Estatal"
"i63",21,"2000","16.68365983",0,"a","Estatal"
"i63",22,"2000","11.71436064",0,"a","Estatal"
"i63",23,"2000","12.0225461",0,"a","Estatal"
"i63",24,"2000","12.19619023",0,"a","Estatal"
"i63",25,"2000","8.475118422",0,"a","Estatal"
"i63",26,"2000","10.16333575",0,"a","Estatal"
"i63",27,"2000","11.929788",0,"a","Estatal"
"i63",28,"2000","12.49481374",0,"a","Estatal"
"i63",29,"2000","14.501625",0,"a","Estatal"
"i63",30,"2000","14.24431021",0,"a","Estatal"
"i63",31,"2000","10.22131128",0,"a","Estatal"
"i63",32,"2000","12.55004023",0,"a","Estatal"
"i63",0,"2000","12.70046474",0,"a","Nacional"
"i63",1,"2001","11.5350265",0,"a","Estatal"
"i63",2,"2001","11.22645481",0,"a","Estatal"
"i63",3,"2001","9.793574477",0,"a","Estatal"
"i63",4,"2001","11.53390342",0,"a","Estatal"
"i63",5,"2001","8.306498447",0,"a","Estatal"
"i63",6,"2001","10.62891166",0,"a","Estatal"
"i63",7,"2001","14.53066077",0,"a","Estatal"
"i63",8,"2001","12.96410131",0,"a","Estatal"
"i63",9,"2001","9.886626268",0,"a","Estatal"
"i63",10,"2001","9.800465203",0,"a","Estatal"
"i63",11,"2001","12.89276108",0,"a","Estatal"
"i63",12,"2001","14.60671231",0,"a","Estatal"
"i63",13,"2001","13.26845227",0,"a","Estatal"
"i63",14,"2001","10.97209723",0,"a","Estatal"
"i63",15,"2001","13.10056946",0,"a","Estatal"
"i63",16,"2001","12.93487059",0,"a","Estatal"
"i63",17,"2001","11.50622884",0,"a","Estatal"
"i63",18,"2001","9.072933363",0,"a","Estatal"
"i63",19,"2001","8.086984618",0,"a","Estatal"
"i63",20,"2001","13.23775666",0,"a","Estatal"
"i63",21,"2001","15.8638353",0,"a","Estatal"
"i63",22,"2001","11.75407279",0,"a","Estatal"
"i63",23,"2001","12.53953415",0,"a","Estatal"
"i63",24,"2001","12.04727037",0,"a","Estatal"
"i63",25,"2001","7.757386528",0,"a","Estatal"
"i63",26,"2001","9.83957785",0,"a","Estatal"
"i63",27,"2001","12.01792208",0,"a","Estatal"
"i63",28,"2001","11.66037028",0,"a","Estatal"
"i63",29,"2001","13.74801665",0,"a","Estatal"
"i63",30,"2001","13.82885247",0,"a","Estatal"
"i63",31,"2001","10.79157449",0,"a","Estatal"
"i63",32,"2001","11.83761156",0,"a","Estatal"
"i63",0,"2001","12.2778645",0,"a","Nacional"
"i63",1,"2002","11.04762382",0,"a","Estatal"
"i63",2,"2002","11.55462571",0,"a","Estatal"
"i63",3,"2002","10.95141994",0,"a","Estatal"
"i63",4,"2002","10.70970497",0,"a","Estatal"
"i63",5,"2002","8.542196831",0,"a","Estatal"
"i63",6,"2002","9.823881079",0,"a","Estatal"
"i63",7,"2002","13.44362969",0,"a","Estatal"
"i63",8,"2002","12.95989578",0,"a","Estatal"
"i63",9,"2002","9.777627182",0,"a","Estatal"
"i63",10,"2002","12.79593192",0,"a","Estatal"
"i63",11,"2002","12.14967914",0,"a","Estatal"
"i63",12,"2002","14.74881189",0,"a","Estatal"
"i63",13,"2002","12.33719804",0,"a","Estatal"
"i63",14,"2002","10.38875183",0,"a","Estatal"
"i63",15,"2002","12.2916592",0,"a","Estatal"
"i63",16,"2002","12.1059906",0,"a","Estatal"
"i63",17,"2002","11.08194449",0,"a","Estatal"
"i63",18,"2002","10.31322877",0,"a","Estatal"
"i63",19,"2002","8.069695051",0,"a","Estatal"
"i63",20,"2002","13.58190049",0,"a","Estatal"
"i63",21,"2002","14.9971254",0,"a","Estatal"
"i63",22,"2002","10.69339873",0,"a","Estatal"
"i63",23,"2002","11.93710194",0,"a","Estatal"
"i63",24,"2002","11.50358184",0,"a","Estatal"
"i63",25,"2002","8.985546921",0,"a","Estatal"
"i63",26,"2002","9.946203716",0,"a","Estatal"
"i63",27,"2002","11.17936321",0,"a","Estatal"
"i63",28,"2002","10.74783087",0,"a","Estatal"
"i63",29,"2002","12.90378823",0,"a","Estatal"
"i63",30,"2002","13.11153187",0,"a","Estatal"
"i63",31,"2002","9.344945053",0,"a","Estatal"
"i63",32,"2002","11.78938066",0,"a","Estatal"
"i63",0,"2002","11.79065764",0,"a","Nacional"
"i63",1,"2003","10.33645797",0,"a","Estatal"
"i63",2,"2003","11.83539318",0,"a","Estatal"
"i63",3,"2003","9.552001404",0,"a","Estatal"
"i63",4,"2003","10.70675779",0,"a","Estatal"
"i63",5,"2003","8.054732563",0,"a","Estatal"
"i63",6,"2003","10.94931945",0,"a","Estatal"
"i63",7,"2003","11.59297251",0,"a","Estatal"
"i63",8,"2003","12.6368356",0,"a","Estatal"
"i63",9,"2003","9.593806355",0,"a","Estatal"
"i63",10,"2003","12.03899855",0,"a","Estatal"
"i63",11,"2003","11.84355783",0,"a","Estatal"
"i63",12,"2003","13.73039622",0,"a","Estatal"
"i63",13,"2003","12.76201188",0,"a","Estatal"
"i63",14,"2003","10.17355929",0,"a","Estatal"
"i63",15,"2003","12.36874176",0,"a","Estatal"
"i63",16,"2003","11.37402121",0,"a","Estatal"
"i63",17,"2003","10.73776567",0,"a","Estatal"
"i63",18,"2003","9.039988996",0,"a","Estatal"
"i63",19,"2003","7.262526752",0,"a","Estatal"
"i63",20,"2003","13.08944885",0,"a","Estatal"
"i63",21,"2003","14.60577567",0,"a","Estatal"
"i63",22,"2003","10.66784822",0,"a","Estatal"
"i63",23,"2003","11.58361371",0,"a","Estatal"
"i63",24,"2003","10.81489925",0,"a","Estatal"
"i63",25,"2003","8.493719919",0,"a","Estatal"
"i63",26,"2003","9.603910638",0,"a","Estatal"
"i63",27,"2003","10.33800714",0,"a","Estatal"
"i63",28,"2003","11.70496038",0,"a","Estatal"
"i63",29,"2003","12.50649317",0,"a","Estatal"
"i63",30,"2003","12.80782117",0,"a","Estatal"
"i63",31,"2003","8.883305968",0,"a","Estatal"
"i63",32,"2003","10.88660128",0,"a","Estatal"
"i63",0,"2003","11.4428265",0,"a","Nacional"
"i63",1,"2004","9.973388022",0,"a","Estatal"
"i63",2,"2004","11.00228295",0,"a","Estatal"
"i63",3,"2004","9.247079897",0,"a","Estatal"
"i63",4,"2004","10.23830385",0,"a","Estatal"
"i63",5,"2004","7.434105305",0,"a","Estatal"
"i63",6,"2004","10.18195001",0,"a","Estatal"
"i63",7,"2004","11.14892917",0,"a","Estatal"
"i63",8,"2004","11.2456927",0,"a","Estatal"
"i63",9,"2004","9.134064803",0,"a","Estatal"
"i63",10,"2004","11.34008502",0,"a","Estatal"
"i63",11,"2004","12.16902438",0,"a","Estatal"
"i63",12,"2004","14.11273536",0,"a","Estatal"
"i63",13,"2004","11.14275122",0,"a","Estatal"
"i63",14,"2004","9.661518798",0,"a","Estatal"
"i63",15,"2004","11.5969825",0,"a","Estatal"
"i63",16,"2004","10.89498414",0,"a","Estatal"
"i63",17,"2004","10.17913773",0,"a","Estatal"
"i63",18,"2004","9.392762918",0,"a","Estatal"
"i63",19,"2004","7.644044428",0,"a","Estatal"
"i63",20,"2004","11.9862182",0,"a","Estatal"
"i63",21,"2004","13.43005849",0,"a","Estatal"
"i63",22,"2004","10.29992081",0,"a","Estatal"
"i63",23,"2004","10.80402779",0,"a","Estatal"
"i63",24,"2004","10.48384417",0,"a","Estatal"
"i63",25,"2004","7.134057918",0,"a","Estatal"
"i63",26,"2004","8.905789966",0,"a","Estatal"
"i63",27,"2004","10.1634146",0,"a","Estatal"
"i63",28,"2004","10.57192522",0,"a","Estatal"
"i63",29,"2004","11.66446001",0,"a","Estatal"
"i63",30,"2004","12.17144151",0,"a","Estatal"
"i63",31,"2004","9.637152017",0,"a","Estatal"
"i63",32,"2004","10.86837628",0,"a","Estatal"
"i63",0,"2004","10.86503674",0,"a","Nacional"
"i63",1,"2005","8.422497111",0,"a","Estatal"
"i63",2,"2005","10.44656529",0,"a","Estatal"
"i63",3,"2005","9.529894386",0,"a","Estatal"
"i63",4,"2005","9.941186448",0,"a","Estatal"
"i63",5,"2005","7.314678993",0,"a","Estatal"
"i63",6,"2005","10.05730441",0,"a","Estatal"
"i63",7,"2005","10.3182585",0,"a","Estatal"
"i63",8,"2005","10.6242278",0,"a","Estatal"
"i63",9,"2005","8.848543251",0,"a","Estatal"
"i63",10,"2005","10.53270852",0,"a","Estatal"
"i63",11,"2005","11.46431924",0,"a","Estatal"
"i63",12,"2005","14.14838094",0,"a","Estatal"
"i63",13,"2005","10.90633875",0,"a","Estatal"
"i63",14,"2005","9.39573355",0,"a","Estatal"
"i63",15,"2005","11.30731365",0,"a","Estatal"
"i63",16,"2005","11.61102054",0,"a","Estatal"
"i63",17,"2005","9.762158324",0,"a","Estatal"
"i63",18,"2005","9.050290683",0,"a","Estatal"
"i63",19,"2005","7.266500316",0,"a","Estatal"
"i63",20,"2005","10.84574574",0,"a","Estatal"
"i63",21,"2005","13.54024742",0,"a","Estatal"
"i63",22,"2005","9.846146943",0,"a","Estatal"
"i63",23,"2005","10.39821207",0,"a","Estatal"
"i63",24,"2005","9.883905919",0,"a","Estatal"
"i63",25,"2005","8.352349583",0,"a","Estatal"
"i63",26,"2005","8.761814701",0,"a","Estatal"
"i63",27,"2005","10.16257048",0,"a","Estatal"
"i63",28,"2005","10.82435241",0,"a","Estatal"
"i63",29,"2005","12.50785994",0,"a","Estatal"
"i63",30,"2005","11.41917564",0,"a","Estatal"
"i63",31,"2005","8.007165735",0,"a","Estatal"
"i63",32,"2005","9.430045115",0,"a","Estatal"
"i63",0,"2005","10.5118461",0,"a","Nacional"
"i63",1,"2006","8.638557491",0,"a","Estatal"
"i63",2,"2006","10.00982739",0,"a","Estatal"
"i63",3,"2006","8.627227911",0,"a","Estatal"
"i63",4,"2006","9.694240657",0,"a","Estatal"
"i63",5,"2006","7.476672801",0,"a","Estatal"
"i63",6,"2006","9.66442953",0,"a","Estatal"
"i63",7,"2006","10.22090368",0,"a","Estatal"
"i63",8,"2006","11.07255908",0,"a","Estatal"
"i63",9,"2006","8.5628471",0,"a","Estatal"
"i63",10,"2006","9.871009842",0,"a","Estatal"
"i63",11,"2006","11.21226365",0,"a","Estatal"
"i63",12,"2006","14.24346488",0,"a","Estatal"
"i63",13,"2006","10.51246611",0,"a","Estatal"
"i63",14,"2006","9.188307243",0,"a","Estatal"
"i63",15,"2006","10.95580574",0,"a","Estatal"
"i63",16,"2006","10.72586515",0,"a","Estatal"
"i63",17,"2006","9.513537457",0,"a","Estatal"
"i63",18,"2006","8.066673734",0,"a","Estatal"
"i63",19,"2006","7.361174607",0,"a","Estatal"
"i63",20,"2006","11.27776487",0,"a","Estatal"
"i63",21,"2006","12.77099506",0,"a","Estatal"
"i63",22,"2006","9.076286506",0,"a","Estatal"
"i63",23,"2006","9.308241552",0,"a","Estatal"
"i63",24,"2006","9.854658858",0,"a","Estatal"
"i63",25,"2006","8.538849112",0,"a","Estatal"
"i63",26,"2006","7.781964073",0,"a","Estatal"
"i63",27,"2006","8.775213546",0,"a","Estatal"
"i63",28,"2006","10.23745757",0,"a","Estatal"
"i63",29,"2006","11.44537911",0,"a","Estatal"
"i63",30,"2006","11.02724611",0,"a","Estatal"
"i63",31,"2006","8.70328437",0,"a","Estatal"
"i63",32,"2006","9.185959735",0,"a","Estatal"
"i63",0,"2006","10.19466698",0,"a","Nacional"
"i63",1,"2007","7.778559614",0,"a","Estatal"
"i63",2,"2007","10.49688387",0,"a","Estatal"
"i63",3,"2007","8.743308817",0,"a","Estatal"
"i63",4,"2007","8.307130325",0,"a","Estatal"
"i63",5,"2007","6.951853451",0,"a","Estatal"
"i63",6,"2007","8.629799225",0,"a","Estatal"
"i63",7,"2007","9.636925033",0,"a","Estatal"
"i63",8,"2007","10.89644304",0,"a","Estatal"
"i63",9,"2007","8.229520468",0,"a","Estatal"
"i63",10,"2007","10.10369462",0,"a","Estatal"
"i63",11,"2007","10.36000857",0,"a","Estatal"
"i63",12,"2007","12.80468416",0,"a","Estatal"
"i63",13,"2007","10.2247904",0,"a","Estatal"
"i63",14,"2007","8.924846931",0,"a","Estatal"
"i63",15,"2007","10.45873103",0,"a","Estatal"
"i63",16,"2007","10.46485177",0,"a","Estatal"
"i63",17,"2007","9.104614436",0,"a","Estatal"
"i63",18,"2007","7.379197886",0,"a","Estatal"
"i63",19,"2007","7.056994981",0,"a","Estatal"
"i63",20,"2007","10.51565979",0,"a","Estatal"
"i63",21,"2007","11.81849049",0,"a","Estatal"
"i63",22,"2007","8.19087493",0,"a","Estatal"
"i63",23,"2007","9.372247882",0,"a","Estatal"
"i63",24,"2007","9.396258321",0,"a","Estatal"
"i63",25,"2007","8.023545671",0,"a","Estatal"
"i63",26,"2007","8.279173322",0,"a","Estatal"
"i63",27,"2007","8.504208087",0,"a","Estatal"
"i63",28,"2007","10.23467788",0,"a","Estatal"
"i63",29,"2007","11.2012206",0,"a","Estatal"
"i63",30,"2007","10.72194081",0,"a","Estatal"
"i63",31,"2007","8.5541488",0,"a","Estatal"
"i63",32,"2007","8.459573042",0,"a","Estatal"
"i63",0,"2007","9.742308945",0,"a","Nacional"
"i63",1,"2008","8.16483964",0,"a","Estatal"
"i63",2,"2008","9.955866834",0,"a","Estatal"
"i63",3,"2008","7.741191863",0,"a","Estatal"
"i63",4,"2008","8.881047429",0,"a","Estatal"
"i63",5,"2008","6.227142312",0,"a","Estatal"
"i63",6,"2008","8.363333139",0,"a","Estatal"
"i63",7,"2008","10.04153769",0,"a","Estatal"
"i63",8,"2008","10.43752824",0,"a","Estatal"
"i63",9,"2008","8.07346971",0,"a","Estatal"
"i63",10,"2008","9.092932216",0,"a","Estatal"
"i63",11,"2008","10.16406336",0,"a","Estatal"
"i63",12,"2008","12.27226019",0,"a","Estatal"
"i63",13,"2008","9.597560441",0,"a","Estatal"
"i63",14,"2008","8.954225101",0,"a","Estatal"
"i63",15,"2008","10.45297208",0,"a","Estatal"
"i63",16,"2008","10.10306651",0,"a","Estatal"
"i63",17,"2008","8.953109925",0,"a","Estatal"
"i63",18,"2008","9.242006827",0,"a","Estatal"
"i63",19,"2008","6.728962976",0,"a","Estatal"
"i63",20,"2008","10.42975495",0,"a","Estatal"
"i63",21,"2008","11.8710843",0,"a","Estatal"
"i63",22,"2008","8.676935926",0,"a","Estatal"
"i63",23,"2008","9.605309983",0,"a","Estatal"
"i63",24,"2008","8.76298173",0,"a","Estatal"
"i63",25,"2008","7.914541212",0,"a","Estatal"
"i63",26,"2008","7.812506402",0,"a","Estatal"
"i63",27,"2008","8.090374051",0,"a","Estatal"
"i63",28,"2008","9.675714946",0,"a","Estatal"
"i63",29,"2008","10.65483273",0,"a","Estatal"
"i63",30,"2008","10.7590425",0,"a","Estatal"
"i63",31,"2008","8.693802413",0,"a","Estatal"
"i63",32,"2008","7.498252079",0,"a","Estatal"
"i63",0,"2008","9.593088959",0,"a","Nacional"
"i63",1,"2009","7.941211022",0,"a","Estatal"
"i63",2,"2009","9.95784524",0,"a","Estatal"
"i63",3,"2009","8.729171488",0,"a","Estatal"
"i63",4,"2009","8.08453978",0,"a","Estatal"
"i63",5,"2009","6.726574015",0,"a","Estatal"
"i63",6,"2009","7.220987375",0,"a","Estatal"
"i63",7,"2009","9.096270405",0,"a","Estatal"
"i63",8,"2009","10.58392182",0,"a","Estatal"
"i63",9,"2009","7.897158586",0,"a","Estatal"
"i63",10,"2009","8.935153757",0,"a","Estatal"
"i63",11,"2009","9.717865537",0,"a","Estatal"
"i63",12,"2009","12.24729797",0,"a","Estatal"
"i63",13,"2009","10.24897741",0,"a","Estatal"
"i63",14,"2009","8.572077168",0,"a","Estatal"
"i63",15,"2009","10.18328644",0,"a","Estatal"
"i63",16,"2009","9.834665202",0,"a","Estatal"
"i63",17,"2009","8.756275481",0,"a","Estatal"
"i63",18,"2009","7.194605524",0,"a","Estatal"
"i63",19,"2009","6.387747957",0,"a","Estatal"
"i63",20,"2009","10.13592438",0,"a","Estatal"
"i63",21,"2009","11.69746538",0,"a","Estatal"
"i63",22,"2009","8.73750706",0,"a","Estatal"
"i63",23,"2009","10.1081108",0,"a","Estatal"
"i63",24,"2009","8.609592018",0,"a","Estatal"
"i63",25,"2009","7.591728322",0,"a","Estatal"
"i63",26,"2009","7.518741851",0,"a","Estatal"
"i63",27,"2009","8.317573607",0,"a","Estatal"
"i63",28,"2009","9.760408788",0,"a","Estatal"
"i63",29,"2009","10.51210392",0,"a","Estatal"
"i63",30,"2009","10.11918748",0,"a","Estatal"
"i63",31,"2009","8.102803669",0,"a","Estatal"
"i63",32,"2009","7.514340921",0,"a","Estatal"
"i63",0,"2009","9.351601485",0,"a","Nacional"
"i63",1,"2010","7.658054324",0,"a","Estatal"
"i63",2,"2010","9.618935558",0,"a","Estatal"
"i63",3,"2010","8.20801454",0,"a","Estatal"
"i63",4,"2010","7.656272772",0,"a","Estatal"
"i63",5,"2010","6.294921085",0,"a","Estatal"
"i63",6,"2010","7.912269634",0,"a","Estatal"
"i63",7,"2010","8.73106471",0,"a","Estatal"
"i63",8,"2010","10.12463336",0,"a","Estatal"
"i63",9,"2010","7.477571564",0,"a","Estatal"
"i63",10,"2010","8.694593164",0,"a","Estatal"
"i63",11,"2010","9.278145936",0,"a","Estatal"
"i63",12,"2010","11.34289706",0,"a","Estatal"
"i63",13,"2010","9.484721239",0,"a","Estatal"
"i63",14,"2010","8.102862692",0,"a","Estatal"
"i63",15,"2010","9.537979178",0,"a","Estatal"
"i63",16,"2010","9.439755501",0,"a","Estatal"
"i63",17,"2010","8.856587507",0,"a","Estatal"
"i63",18,"2010","8.196909259",0,"a","Estatal"
"i63",19,"2010","6.400542102",0,"a","Estatal"
"i63",20,"2010","9.100143521",0,"a","Estatal"
"i63",21,"2010","10.86698112",0,"a","Estatal"
"i63",22,"2010","8.213798814",0,"a","Estatal"
"i63",23,"2010","9.188861833",0,"a","Estatal"
"i63",24,"2010","8.04170226",0,"a","Estatal"
"i63",25,"2010","6.899786475",0,"a","Estatal"
"i63",26,"2010","7.654921359",0,"a","Estatal"
"i63",27,"2010","8.232591507",0,"a","Estatal"
"i63",28,"2010","9.010294167",0,"a","Estatal"
"i63",29,"2010","9.750128291",0,"a","Estatal"
"i63",30,"2010","9.623058979",0,"a","Estatal"
"i63",31,"2010","7.398113888",0,"a","Estatal"
"i63",32,"2010","7.753281833",0,"a","Estatal"
"i63",0,"2010","8.856496465",0,"a","Nacional"
"i63",1,"2011","6.485564985",0,"a","Estatal"
"i63",2,"2011","9.125408172",0,"a","Estatal"
"i63",3,"2011","6.49659325",0,"a","Estatal"
"i63",4,"2011","10.85995707",0,"a","Estatal"
"i63",5,"2011","6.785746342",0,"a","Estatal"
"i63",6,"2011","8.023283253",0,"a","Estatal"
"i63",7,"2011","8.043543998",0,"a","Estatal"
"i63",8,"2011","9.112187367",0,"a","Estatal"
"i63",9,"2011","9.001201617",0,"a","Estatal"
"i63",10,"2011","10.14120313",0,"a","Estatal"
"i63",11,"2011","7.803001282",0,"a","Estatal"
"i63",12,"2011","10.34118062",0,"a","Estatal"
"i63",13,"2011","9.3970384",0,"a","Estatal"
"i63",14,"2011","8.510333977",0,"a","Estatal"
"i63",15,"2011","9.375654371",0,"a","Estatal"
"i63",16,"2011","8.093053735",0,"a","Estatal"
"i63",17,"2011","8.554635813",0,"a","Estatal"
"i63",18,"2011","7.255694342",0,"a","Estatal"
"i63",19,"2011","5.726019361",0,"a","Estatal"
"i63",20,"2011","8.371123912",0,"a","Estatal"
"i63",21,"2011","10.76890469",0,"a","Estatal"
"i63",22,"2011","7.25438024",0,"a","Estatal"
"i63",23,"2011","8.004310013",0,"a","Estatal"
"i63",24,"2011","8.994245917",0,"a","Estatal"
"i63",25,"2011","7.401730809",0,"a","Estatal"
"i63",26,"2011","7.088031143",0,"a","Estatal"
"i63",27,"2011","9.202333097",0,"a","Estatal"
"i63",28,"2011","8.117291719",0,"a","Estatal"
"i63",29,"2011","8.422694482",0,"a","Estatal"
"i63",30,"2011","9.443080753",0,"a","Estatal"
"i63",31,"2011","6.202180931",0,"a","Estatal"
"i63",32,"2011","7.0755486",0,"a","Estatal"
"i63",0,"2011","8.581798326",0,"a","Nacional"
"i63",1,"2012","6.561583578",0,"a","Estatal"
"i63",2,"2012","8.549066827",0,"a","Estatal"
"i63",3,"2012","6.596818005",0,"a","Estatal"
"i63",4,"2012","11.56883149",0,"a","Estatal"
"i63",5,"2012","8.701484067",0,"a","Estatal"
"i63",6,"2012","6.363922062",0,"a","Estatal"
"i63",7,"2012","7.242955268",0,"a","Estatal"
"i63",8,"2012","8.35557111",0,"a","Estatal"
"i63",9,"2012","8.251428408",0,"a","Estatal"
"i63",10,"2012","8.595909342",0,"a","Estatal"
"i63",11,"2012","7.785488645",0,"a","Estatal"
"i63",12,"2012","9.889722817",0,"a","Estatal"
"i63",13,"2012","8.682963737",0,"a","Estatal"
"i63",14,"2012","7.594755785",0,"a","Estatal"
"i63",15,"2012","8.915231418",0,"a","Estatal"
"i63",16,"2012","8.234828111",0,"a","Estatal"
"i63",17,"2012","7.80405811",0,"a","Estatal"
"i63",18,"2012","6.091185963",0,"a","Estatal"
"i63",19,"2012","6.482923473",0,"a","Estatal"
"i63",20,"2012","7.227639874",0,"a","Estatal"
"i63",21,"2012","10.33563102",0,"a","Estatal"
"i63",22,"2012","7.846340437",0,"a","Estatal"
